issn;periodico;Ajuste_SBC;link_scopus;percentil;Qualis_Final;data-atualizacao;data-tentativa;logs
0219-3116;KNOWLEDGE AND INFORMATION SYSTEMS (ELECTRONIC RESOURCE);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=15703;75;A2;08/05/2023 21:55;08/05/2023 21:55;atualizado com sucesso
0219-1377;KNOWLEDGE AND INFORMATION SYSTEMS (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=15703;75;A2;08/05/2023 21:55;08/05/2023 21:55;atualizado com sucesso
1533-5399;ACM TRANSACTIONS ON INTERNET TECHNOLOGY;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=15773;80;A2;08/05/2023 21:55;08/05/2023 21:55;atualizado com sucesso
0378-7796;ELECTRIC POWER SYSTEMS RESEARCH (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=16044;81;A2;08/05/2023 21:55;08/05/2023 21:55;atualizado com sucesso
0733-9445;JOURNAL OF STRUCTURAL ENGINEERING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=16305;81;A2;08/05/2023 21:55;08/05/2023 21:55;atualizado com sucesso
0018-9294;IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=16318;87;A2;08/05/2023 21:55;08/05/2023 21:55;atualizado com sucesso
1435-8603;PLANT BIOLOGY (STUTTGART);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=16575;87;A2;08/05/2023 21:55;08/05/2023 21:55;atualizado com sucesso
0003-9861;ARCHIVES OF BIOCHEMISTRY AND BIOPHYSICS (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=16811;81;A2;08/05/2023 21:55;08/05/2023 21:55;atualizado com sucesso
1180-4882;JOURNAL OF PSYCHIATRY & NEUROSCIENCE;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=16816;83;A2;08/05/2023 21:55;08/05/2023 21:55;atualizado com sucesso
1089-7801;IEEE INTERNET COMPUTING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=16875;78;A2;08/05/2023 21:55;08/05/2023 21:55;atualizado com sucesso
1072-0502;LEARNING & MEMORY;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=17282;81;A2;08/05/2023 21:55;08/05/2023 21:55;atualizado com sucesso
1756-0381;BIODATA MINING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=17300154988;76;A2;08/05/2023 21:55;08/05/2023 21:55;atualizado com sucesso
0952-3480;NMR IN BIOMEDICINE;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=17304;80;A2;08/05/2023 21:55;08/05/2023 21:55;atualizado com sucesso
0018-9391;IEEE TRANSACTIONS ON ENGINEERING MANAGEMENT;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=17359;83;A2;08/05/2023 21:55;08/05/2023 21:55;atualizado com sucesso
1756-3305;PARASITES & VECTORS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=17500154721;78;A2;08/05/2023 21:55;08/05/2023 21:55;atualizado com sucesso
0021-9258;JOURNAL OF BIOLOGICAL CHEMISTRY;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=17592;83;A2;08/05/2023 21:55;08/05/2023 21:55;atualizado com sucesso
1936-6582;FLEXIBLE SERVICES AND MANUFACTURING JOURNAL;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=17600155106;77;A2;08/05/2023 21:55;08/05/2023 21:55;atualizado com sucesso
1535-3893;JOURNAL OF PROTEOME RESEARCH (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=17625;84;A2;08/05/2023 21:55;08/05/2023 21:55;atualizado com sucesso
0033-3506;PUBLIC HEALTH (LONDON);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=17697;76;A2;08/05/2023 21:55;08/05/2023 21:55;atualizado com sucesso
1939-1404;IEEE JOURNAL OF SELECTED TOPICS IN APPLIED EARTH OBSERVATIONS AND REMOTE SENSING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=17700155033;79;A2;08/05/2023 21:55;08/05/2023 21:55;atualizado com sucesso
0306-9877;MEDICAL HYPOTHESES;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=17833;85;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
0094-2405;MEDICAL PHYSICS (LANCASTER);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=17871;86;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
1590-1874;NEUROLOGICAL SCIENCES;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=17942;78;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
0340-1200;BIOLOGICAL CYBERNETICS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=17953;76;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
0929-5593;AUTONOMOUS ROBOTS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18016;84;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
0098-3500;ACM TRANSACTIONS ON MATHEMATICAL SOFTWARE;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18120;83;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
1049-331X;ACM TRANSACTIONS ON SOFTWARE ENGINEERING AND METHODOLOGY;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18121;76;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
0010-4485;CAD COMPUTER AIDED DESIGN;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18145;82;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
1061-3773;COMPUTER APPLICATIONS IN ENGINEERING EDUCATION;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18156;86;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
1687-1499;EURASIP J WIREL COMM;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18202;75;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
1687-1499;EURASIP JOURNAL ON WIRELESS COMMUNICATIONS AND NETWORKING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18202;75;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
1877-0533;SET-VALUED AND VARIATIONAL ANALYSIS: THEORY AND APPLICATIONS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18400156705;87;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
1382-3256;EMPIRICAL SOFTWARE ENGINEERING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18650;84;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
1573-7616;EMPIRICAL SOFTWARE ENGINEERING (DORDRECHT. ONLINE);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18650;84;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
1432-010X;REQUIREMENTS ENGINEERING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18660;80;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
0947-3602;REQUIREMENTS ENGINEERING (LONDON. PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18660;80;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
0278-081X;CIRCUITS, SYSTEMS, AND SIGNAL PROCESSING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=18780;82;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
0044-8435;APIDOLOGIE;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19137;79;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
1094-3420;THE INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19268;81;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
1868-5137;JOURNAL OF AMBIENT INTELLIGENCE AND HUMANIZED COMPUTING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19400158593;85;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
1867-4828;JOURNAL OF INTERNET SERVICES AND APPLICATIONS (JISA);1;https://www.scopus.com/source/sourceInfo.url?sourceId=19600166316;93;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
1869-0238;JOURNAL OF INTERNET SERVICES AND APPLICATIONS (JISA);1;https://www.scopus.com/source/sourceInfo.url?sourceId=19600166316;93;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
1471-2458;BMC PUBLIC HEALTH;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19621;79;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
1758-5996;DIABETOLOGY & METABOLIC SYNDROME;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700174930;75;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
1662-5102;FRONTIERS IN CELLULAR NEUROSCIENCE;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700175163;77;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
1673-5447;CHINA COMMUNICATIONS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700177325;77;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
1868-8071;INTERNATIONAL JOURNAL OF MACHINE LEARNING AND CYBERNETICS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700177336;82;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
1246-0125;JOURNAL OF DECISION SYSTEMS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700181431;76;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
1452-8630;APPLICABLE ANALYSIS AND DISCRETE MATHEMATICS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700182746;85;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
1755-375X;ACTA OPHTHALMOLOGICA (2008. PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700184600;87;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
1687-7047;INTERNATIONAL JOURNAL OF COMPUTER GAMES TECHNOLOGY;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700186865;84;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
1947-5705;GEOMATICS, NATURAL HAZARDS AND RISK;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700200835;85;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
1947-6027;GENES & CANCER;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19700200884;87;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
0001-5970;ACTA MECHANICA;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19747;81;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2044-6055;BMJ OPEN;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19800188003;81;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
1527-2737;CURRENT UROLOGY REPORTS (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19851;80;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
1949-2553;ONCOTARGET;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=19900191708;86;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
0277-6715;STATISTICS IN MEDICINE (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=20086;75;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
0268-3768;INTERNATIONAL JOURNAL, ADVANCED MANUFACTURING TECHNOLOGY;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=20428;84;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
0301-9322;INTERNATIONAL JOURNAL OF MULTIPHASE FLOW;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=20450;85;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
0889-1575;JOURNAL OF FOOD COMPOSITION AND ANALYSIS (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=20582;82;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
1350-6307;ENGINEERING FAILURE ANALYSIS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=20593;85;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
1135-5948;PROCESAMIENTO DEL LENGUAJE NATURAL;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100195304;79;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
1868-8799;INTERNATIONAL JOURNAL OF EMERGING TECHNOLOGIES IN LEARNING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100197967;83;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
1863-0383;INTERNATIONAL JOURNAL: EMERGING TECHNOLOGIES IN LEARNING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100197967;83;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2046-2069;RSC ADVANCES: AN INTERNATIONAL JOURNAL TO FURTHER THE CHEMICAL SCIENCES;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100199840;77;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2090-7141;JOURNAL OF COMPUTER NETWORKS AND COMMUNICATIONS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100203114;80;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
1758-0374;INTERNATIONAL JOURNAL OF BIO-INSPIRED COMPUTATION (ONLINE);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100203119;84;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2211-6753;SPATIAL STATISTICS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100206605;79;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2047-4938;IET BIOMETRICS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100216567;83;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
1936-7406;ACM TRANSACTIONS ON RECONFIGURABLE TECHNOLOGY AND SYSTEMS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100217640;85;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
1664-302X;FRONTIERS IN MICROBIOLOGY (ONLINE);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100226442;82;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2193-1801;SPRINGERPLUS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100228569;82;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2167-8359;PEERJ;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100239256;85;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2071-1050;SUSTAINABILITY;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100240100;86;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2046-1402;F1000RESEARCH;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100258853;85;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2190-8508;JOURNAL OF CRYPTOGRAPHIC ENGINEERING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100266502;77;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
1570-0844;SEMANTIC WEB JOURNAL;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100269620;86;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
1539-1523;JOURNAL OF RESEARCH ON TECHNOLOGY IN EDUCATION;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100301445;87;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2048-7703;APSIPA TRANSACTIONS ON SIGNAL AND INFORMATION PROCESSING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100332423;77;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2162-2248;IEEE CONSUMER ELECTRONICS MAGAZINE;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100337101;87;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2214-5796;BIG DATA RESEARCH;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100356018;79;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2327-4697;IEEE TRANSACTIONS ON NETWORK SCIENCE AND ENGINEERING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100372437;75;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2352-0124;STRUCTURES;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100372467;84;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2050-3806;ASLIB JOURNAL OF INFORMATION MANAGEMENT;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100374356;79;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2192-113X;JOURNAL OF CLOUD COMPUTING: ADVANCES, SYSTEMS AND APPLICATIONS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100383744;81;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2158-5644;JOURNAL OF APPLIED ANALYSIS AND COMPUTATION;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100394149;81;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2051-1310;JOURNAL OF COMPLEX NETWORKS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100395701;76;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2075-4701;METALS - OPEN ACCESS METALLURGY JOURNAL;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100399731;76;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2405-8440;HELIYON (Open Access);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100411756;82;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2352-9385;REMOTE SENSING APPLICATIONS: SOCIETY AND ENVIRONMENT;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100416071;87;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2220-9964;ISPRS INTERNATIONAL JOURNAL OF GEO-INFORMATION;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100427639;87;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2169-3277;PRODUCTION & MANUFACTURING RESEARCH;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100456196;84;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2055-7671;DIGITAL SCHOLARSHIP IN THE HUMANITIES (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100465194;85;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2168-1163;COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING: IMAGING AND VISUALIZATION;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100773821;78;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
1687-4161;EURASIP JOURNAL ON MULTIMEDIA AND INFORMATION SECURITY (PRINT);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100812851;76;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2199-1073;INTERNET OF THINGS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100826426;76;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2301-3850;UNMANNED SYSTEMS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100827839;79;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2329-4302;JOURNAL OF MEDICAL IMAGING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100829270;81;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2227-7390;MATHEMATICS (Open Access);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100830702;86;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2075-1680;AXIOMS (Open Access);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100830706;87;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2218-6581;ROBOTICS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100833833;84;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2056-5607;INTERNATIONAL JOURNAL OF TOURISM CITIES;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100844181;80;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2160-9918;INTERNATIONAL JOURNAL OF E-PLANNING RESEARCH;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100855506;80;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2374-0353;ACM TRANSACTIONS ON SPATIAL ALGORITHMS AND SYSTEMS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100857591;86;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2049-9647;JOURNAL OF OPEN RESEARCH SOFTWARE;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100867250;83;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2096-0433;COMPUTATIONAL VISUAL MEDIA;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100869486;81;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
1793-351X;INTERNATIONAL JOURNAL OF SEMANTIC COMPUTING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100872796;77;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2469-9950;PHYSICAL REVIEW B;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100874236;85;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2469-9950;PHYSICAL REVIEW. B, CONDENSED MATTER AND MATERIALS PHYSICS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100874236;85;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2291-5222;JMIR MHEALTH UHEALTH;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100893578;86;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2297-198X;FRONTIERS IN ICT;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100893766;84;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2519-173X;IACR TRANSACTIONS ON SYMMETRIC CRYPTOLOGY;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100898676;86;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2364-8228;APPLIED NETWORK SCIENCE;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100901173;78;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2473-2400;IEEE TRANSACTIONS ON GREEN COMMUNICATIONS AND NETWORKING;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100906361;86;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2378-962X;ACM TRANSACTIONS ON CYBER-PHYSICAL SYSTEMS;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100935201;87;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2196-7091;SMART LEARNING ENVIRONMENTS (Open Access);nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100981101;81;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
2363-6203;MODELING EARTH SYSTEMS AND ENVIRONMENT;nulo;https://www.scopus.com/source/sourceInfo.url?sourceId=21100981415;87;A2;08/05/2023 21:56;08/05/2023 21:56;atualizado com sucesso
